UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
5340,2023-06-14,彰化縣,全區,60-64,25895
5341,2023-06-14,彰化縣,全區,20-24,32415
5342,2023-03-24,彰化縣,全區,30-34,38292
5343,2023-03-24,彰化縣,全區,70+,43220
5344,2023-03-22,彰化縣,全區,3,4823
5345,2023-03-21,彰化縣,全區,50-54,27429
5346,2023-03-21,彰化縣,全區,5-9,29559
5347,2023-03-21,彰化縣,全區,25-29,37971
5348,2023-03-20,彰化縣,全區,35-39,41536
5349,2023-03-20,彰化縣,全區,40-44,42106
5350,2023-03-20,彰化縣,全區,65-69,22215
5351,2023-03-20,彰化縣,全區,55-59,27169
5352,2023-03-20,彰化縣,全區,45-49,32321
5353,2023-03-20,彰化縣,全區,15-19,29858
5354,2023-03-20,彰化縣,全區,0,3434
5355,2023-03-20,彰化縣,全區,10-14,28045
5356,2023-03-20,彰化縣,全區,2,4836
5357,2023-03-19,彰化縣,全區,1,4835
5358,2023-03-18,彰化縣,全區,4,5035
