UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
5948,2023-06-14,新竹縣,竹東鎮,30-34,4379
5949,2023-06-14,新竹縣,竹東鎮,10-14,2908
5950,2023-06-14,新竹縣,竹東鎮,45-49,3658
5951,2023-06-02,新竹縣,竹東鎮,25-29,4274
5952,2023-03-21,新竹縣,竹東鎮,5-9,3335
5953,2023-03-21,新竹縣,竹東鎮,20-24,3169
5954,2023-03-21,新竹縣,竹東鎮,1,503
5955,2023-03-20,新竹縣,竹東鎮,15-19,2888
5956,2023-03-20,新竹縣,竹東鎮,60-64,2164
5957,2023-03-19,新竹縣,竹東鎮,55-59,2493
5958,2023-03-19,新竹縣,竹東鎮,40-44,4990
5959,2023-03-19,新竹縣,竹東鎮,35-39,4684
5960,2023-03-19,新竹縣,竹東鎮,65-69,1801
5961,2023-03-19,新竹縣,竹東鎮,70+,3512
5962,2023-03-18,新竹縣,竹東鎮,4,591
5963,2023-03-18,新竹縣,竹東鎮,50-54,2982
5964,2023-03-14,新竹縣,竹東鎮,0,349
5965,2023-03-11,新竹縣,竹東鎮,3,542
5966,2023-03-05,新竹縣,竹東鎮,2,548
