UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
6630,2023-03-20,連江縣,東引鄉,20-24,182
6631,2023-03-20,連江縣,東引鄉,25-29,165
6632,2023-03-14,連江縣,東引鄉,30-34,72
6633,2023-03-13,連江縣,東引鄉,55-59,28
6634,2023-03-03,連江縣,東引鄉,15-19,14
6635,2023-02-27,連江縣,東引鄉,35-39,44
6636,2023-02-26,連江縣,東引鄉,60-64,22
6637,2023-02-13,連江縣,東引鄉,2,6
6638,2023-02-13,連江縣,東引鄉,1,2
6639,2023-01-27,連江縣,東引鄉,50-54,23
6640,2023-01-20,連江縣,東引鄉,40-44,28
6641,2023-01-19,連江縣,東引鄉,45-49,22
6642,2022-12-26,連江縣,東引鄉,70+,3
6643,2022-11-06,連江縣,東引鄉,5-9,12
6644,2022-11-04,連江縣,東引鄉,65-69,9
6645,2022-10-31,連江縣,東引鄉,10-14,23
6646,2022-10-12,連江縣,東引鄉,3,4
6647,2022-10-04,連江縣,東引鄉,4,1
6648,2022-07-03,連江縣,東引鄉,0,1
