UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3307,2023-06-14,台南市,安平區,35-39,2468
3308,2023-03-21,台南市,安平區,45-49,2300
3309,2023-03-21,台南市,安平區,70+,1514
3310,2023-03-21,台南市,安平區,15-19,1515
3311,2023-03-20,台南市,安平區,2,230
3312,2023-03-20,台南市,安平區,40-44,2760
3313,2023-03-19,台南市,安平區,10-14,1539
3314,2023-03-19,台南市,安平區,30-34,2170
3315,2023-03-19,台南市,安平區,5-9,1649
3316,2023-03-19,台南市,安平區,55-59,1773
3317,2023-03-18,台南市,安平區,60-64,1329
3318,2023-03-18,台南市,安平區,65-69,959
3319,2023-03-18,台南市,安平區,20-24,1881
3320,2023-03-18,台南市,安平區,50-54,2078
3321,2023-03-18,台南市,安平區,25-29,2357
3322,2023-03-17,台南市,安平區,1,262
3323,2023-03-17,台南市,安平區,4,283
3324,2023-03-16,台南市,安平區,0,161
3325,2023-03-09,台南市,安平區,3,309
