UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3478,2023-05-08,台南市,官田區,15-19,437
3479,2023-03-18,台南市,官田區,25-29,619
3480,2023-03-18,台南市,官田區,30-34,635
3481,2023-03-18,台南市,官田區,60-64,457
3482,2023-03-17,台南市,官田區,10-14,346
3483,2023-03-17,台南市,官田區,35-39,671
3484,2023-03-16,台南市,官田區,20-24,481
3485,2023-03-16,台南市,官田區,55-59,462
3486,2023-03-16,台南市,官田區,40-44,622
3487,2023-03-15,台南市,官田區,70+,710
3488,2023-03-14,台南市,官田區,45-49,555
3489,2023-03-13,台南市,官田區,65-69,342
3490,2023-03-12,台南市,官田區,0,57
3491,2023-03-11,台南市,官田區,50-54,462
3492,2023-03-10,台南市,官田區,5-9,413
3493,2023-03-03,台南市,官田區,1,51
3494,2023-03-02,台南市,官田區,3,70
3495,2023-02-23,台南市,官田區,4,87
3496,2023-02-23,台南市,官田區,2,65
