UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3155,2023-06-30,嘉義市,全區,70+,9475
3156,2023-03-21,嘉義市,全區,30-34,6831
3157,2023-03-21,嘉義市,全區,20-24,6946
3158,2023-03-20,嘉義市,全區,40-44,8482
3159,2023-03-20,嘉義市,全區,45-49,7397
3160,2023-03-20,嘉義市,全區,15-19,6314
3161,2023-03-20,嘉義市,全區,25-29,7366
3162,2023-03-20,嘉義市,全區,10-14,5826
3163,2023-03-20,嘉義市,全區,35-39,7662
3164,2023-03-20,嘉義市,全區,3,843
3165,2023-03-20,嘉義市,全區,5-9,5584
3166,2023-03-20,嘉義市,全區,4,1005
3167,2023-03-19,嘉義市,全區,65-69,4668
3168,2023-03-19,嘉義市,全區,60-64,5291
3169,2023-03-19,嘉義市,全區,50-54,6594
3170,2023-03-19,嘉義市,全區,55-59,5903
3171,2023-03-19,嘉義市,全區,0,578
3172,2023-03-18,嘉義市,全區,1,834
3173,2023-03-17,嘉義市,全區,2,797
