UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1748,2023-06-14,屏東縣,內埔鄉,15-19,1427
1749,2023-06-14,屏東縣,內埔鄉,4,188
1750,2023-06-14,屏東縣,內埔鄉,40-44,1525
1751,2023-03-22,屏東縣,內埔鄉,20-24,2522
1752,2023-03-21,屏東縣,內埔鄉,55-59,1345
1753,2023-03-20,屏東縣,內埔鄉,70+,1981
1754,2023-03-20,屏東縣,內埔鄉,30-34,1550
1755,2023-03-19,屏東縣,內埔鄉,25-29,1876
1756,2023-03-19,屏東縣,內埔鄉,65-69,927
1757,2023-03-19,屏東縣,內埔鄉,45-49,1272
1758,2023-03-18,屏東縣,內埔鄉,60-64,1172
1759,2023-03-18,屏東縣,內埔鄉,50-54,1270
1760,2023-03-18,屏東縣,內埔鄉,35-39,1453
1761,2023-03-18,屏東縣,內埔鄉,10-14,895
1762,2023-03-17,屏東縣,內埔鄉,0,141
1763,2023-03-17,屏東縣,內埔鄉,1,200
1764,2023-03-15,屏東縣,內埔鄉,2,193
1765,2023-03-14,屏東縣,內埔鄉,3,192
1766,2023-03-14,屏東縣,內埔鄉,5-9,978
