UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
197,2023-04-02,嘉義縣,水上鄉,1,52,0.14
710,2023-03-14,嘉義縣,水上鄉,1,51,0.29
888,2023-03-10,嘉義縣,水上鄉,1,50,0.29
1134,2023-03-05,嘉義縣,水上鄉,1,49,0.29
1346,2023-03-01,嘉義縣,水上鄉,1,48,0.29
1634,2023-02-24,嘉義縣,水上鄉,1,47,0.29
1754,2023-02-22,嘉義縣,水上鄉,1,46,0.14
2992,2023-02-02,嘉義縣,水上鄉,1,45,0.29
3064,2023-02-01,嘉義縣,水上鄉,1,44,0.14
3698,2023-01-20,嘉義縣,水上鄉,1,43,0.14
4146,2023-01-11,嘉義縣,水上鄉,1,42,0.29
4251,2023-01-09,嘉義縣,水上鄉,1,41,0.14
4603,2023-01-02,嘉義縣,水上鄉,1,40,0.29
4659,2023-01-01,嘉義縣,水上鄉,1,39,0.14
5072,2022-12-22,嘉義縣,水上鄉,1,38,0.14
5866,2022-12-01,嘉義縣,水上鄉,1,37,0.14
6228,2022-11-22,嘉義縣,水上鄉,1,36,0.14
6796,2022-11-11,嘉義縣,水上鄉,1,35,0.29
7096,2022-11-06,嘉義縣,水上鄉,1,34,0.14
7652,2022-10-28,嘉義縣,水上鄉,2,33,0.57
7792,2022-10-26,嘉義縣,水上鄉,1,31,0.57
8001,2022-10-23,嘉義縣,水上鄉,1,30,0.57
8220,2022-10-20,嘉義縣,水上鄉,2,29,0.43
8436,2022-10-17,嘉義縣,水上鄉,1,27,0.29
8713,2022-10-13,嘉義縣,水上鄉,1,26,0.29
8915,2022-10-10,嘉義縣,水上鄉,1,25,0.14
9993,2022-09-23,嘉義縣,水上鄉,1,24,0.43
10171,2022-09-20,嘉義縣,水上鄉,2,23,0.43
10495,2022-09-14,嘉義縣,水上鄉,1,21,0.14
11447,2022-08-23,嘉義縣,水上鄉,1,20,0.43
11489,2022-08-22,嘉義縣,水上鄉,1,19,0.29
11632,2022-08-18,嘉義縣,水上鄉,1,18,0.14
12089,2022-08-06,嘉義縣,水上鄉,1,17,0.14
13301,2022-07-15,嘉義縣,水上鄉,1,16,0.43
13371,2022-07-14,嘉義縣,水上鄉,1,15,0.29
13656,2022-07-10,嘉義縣,水上鄉,1,14,0.43
13857,2022-07-07,嘉義縣,水上鄉,1,13,0.43
14120,2022-07-04,嘉義縣,水上鄉,1,12,0.29
14302,2022-07-02,嘉義縣,水上鄉,1,11,0.14
15174,2022-06-23,嘉義縣,水上鄉,1,10,0.43
15293,2022-06-22,嘉義縣,水上鄉,1,9,0.29
15401,2022-06-21,嘉義縣,水上鄉,1,8,0.14
16382,2022-06-13,嘉義縣,水上鄉,1,7,0.43
16625,2022-06-11,嘉義縣,水上鄉,1,6,0.43
16757,2022-06-10,嘉義縣,水上鄉,1,5,0.29
17250,2022-06-06,嘉義縣,水上鄉,1,4,0.29
17840,2022-06-01,嘉義縣,水上鄉,1,3,0.29
18094,2022-05-30,嘉義縣,水上鄉,1,2,0.14
19706,2022-05-07,嘉義縣,水上鄉,1,1,0.14
