UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
1281,2023-03-02,彰化縣,田中鎮,1,41,0.14
2391,2023-02-11,彰化縣,田中鎮,1,40,0.14
3333,2023-01-27,彰化縣,田中鎮,1,39,0.29
3380,2023-01-26,彰化縣,田中鎮,1,38,0.14
3734,2023-01-19,彰化縣,田中鎮,1,37,0.14
4474,2023-01-04,彰化縣,田中鎮,1,36,0.14
5703,2022-12-05,彰化縣,田中鎮,1,35,0.14
6215,2022-11-22,彰化縣,田中鎮,1,34,0.29
6521,2022-11-16,彰化縣,田中鎮,1,33,0.14
8763,2022-10-12,彰化縣,田中鎮,1,32,0.14
9507,2022-10-01,彰化縣,田中鎮,1,31,0.43
9568,2022-09-30,彰化縣,田中鎮,1,30,0.29
9629,2022-09-29,彰化縣,田中鎮,1,29,0.14
11048,2022-09-02,彰化縣,田中鎮,1,28,0.29
11115,2022-08-31,彰化縣,田中鎮,1,27,0.14
11802,2022-08-13,彰化縣,田中鎮,1,26,0.29
11876,2022-08-11,彰化縣,田中鎮,1,25,0.14
12304,2022-08-01,彰化縣,田中鎮,1,24,0.14
13146,2022-07-17,彰化縣,田中鎮,1,23,0.29
13213,2022-07-16,彰化縣,田中鎮,1,22,0.29
13638,2022-07-10,彰化縣,田中鎮,1,21,0.43
13704,2022-07-09,彰化縣,田中鎮,1,20,0.29
14098,2022-07-04,彰化縣,田中鎮,1,19,0.43
14281,2022-07-02,彰化縣,田中鎮,1,18,0.43
14569,2022-06-29,彰化縣,田中鎮,1,17,0.43
14865,2022-06-26,彰化縣,田中鎮,1,16,0.57
15145,2022-06-23,彰化縣,田中鎮,1,15,0.43
15377,2022-06-21,彰化縣,田中鎮,2,14,0.57
15971,2022-06-16,彰化縣,田中鎮,1,12,0.43
16090,2022-06-15,彰化縣,田中鎮,1,11,0.29
16600,2022-06-11,彰化縣,田中鎮,1,10,0.57
16959,2022-06-08,彰化縣,田中鎮,1,9,0.43
17090,2022-06-07,彰化縣,田中鎮,1,8,0.57
17343,2022-06-05,彰化縣,田中鎮,1,7,0.43
17808,2022-06-01,彰化縣,田中鎮,2,6,0.57
18302,2022-05-28,彰化縣,田中鎮,2,4,0.29
19049,2022-05-20,彰化縣,田中鎮,1,2,0.14
20606,2021-06-04,彰化縣,田中鎮,1,1,0.14
