UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
719,2023-03-14,高雄市,路竹區,1,36,0.43
766,2023-03-13,高雄市,路竹區,1,35,0.43
994,2023-03-08,高雄市,路竹區,1,34,0.43
1041,2023-03-07,高雄市,路竹區,1,33,0.29
1254,2023-03-03,高雄市,路竹區,1,32,0.29
1591,2023-02-25,高雄市,路竹區,1,31,0.29
1830,2023-02-21,高雄市,路竹區,1,30,0.14
4212,2023-01-10,高雄市,路竹區,1,29,0.14
4669,2023-01-01,高雄市,路竹區,1,28,0.29
4843,2022-12-28,高雄市,路竹區,1,27,0.14
5480,2022-12-11,高雄市,路竹區,1,26,0.14
6395,2022-11-19,高雄市,路竹區,1,25,0.14
6756,2022-11-12,高雄市,路竹區,1,24,0.14
7412,2022-11-01,高雄市,路竹區,1,23,0.29
7477,2022-10-31,高雄市,路竹區,1,22,0.14
8661,2022-10-14,高雄市,路竹區,1,21,0.43
8730,2022-10-13,高雄市,路竹區,1,20,0.29
8872,2022-10-11,高雄市,路竹區,1,19,0.14
12384,2022-07-31,高雄市,路竹區,1,18,0.29
12482,2022-07-29,高雄市,路竹區,1,17,0.14
13058,2022-07-19,高雄市,路竹區,1,16,0.14
13889,2022-07-07,高雄市,路竹區,1,15,0.14
15014,2022-06-25,高雄市,路竹區,1,14,0.43
15216,2022-06-23,高雄市,路竹區,2,13,0.57
15918,2022-06-17,高雄市,路竹區,2,11,0.71
16038,2022-06-16,高雄市,路竹區,1,9,0.43
16299,2022-06-14,高雄市,路竹區,1,8,0.57
16540,2022-06-12,高雄市,路竹區,1,7,0.43
16906,2022-06-09,高雄市,路竹區,1,6,0.43
17033,2022-06-08,高雄市,路竹區,1,5,0.29
17397,2022-06-05,高雄市,路竹區,1,4,0.29
18008,2022-05-31,高雄市,路竹區,1,3,0.29
18352,2022-05-28,高雄市,路竹區,1,2,0.29
18739,2022-05-24,高雄市,路竹區,1,1,0.14
