UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1463,2023-06-14,屏東縣,萬巒鄉,10-14,290
1464,2023-06-14,屏東縣,萬巒鄉,55-59,406
1465,2023-03-19,屏東縣,萬巒鄉,15-19,305
1466,2023-03-18,屏東縣,萬巒鄉,30-34,396
1467,2023-03-18,屏東縣,萬巒鄉,65-69,331
1468,2023-03-17,屏東縣,萬巒鄉,0,36
1469,2023-03-17,屏東縣,萬巒鄉,25-29,463
1470,2023-03-16,屏東縣,萬巒鄉,40-44,420
1471,2023-03-16,屏東縣,萬巒鄉,50-54,354
1472,2023-03-15,屏東縣,萬巒鄉,70+,617
1473,2023-03-15,屏東縣,萬巒鄉,4,74
1474,2023-03-15,屏東縣,萬巒鄉,1,67
1475,2023-03-14,屏東縣,萬巒鄉,20-24,435
1476,2023-03-13,屏東縣,萬巒鄉,60-64,395
1477,2023-03-12,屏東縣,萬巒鄉,35-39,384
1478,2023-03-12,屏東縣,萬巒鄉,45-49,336
1479,2023-02-28,屏東縣,萬巒鄉,3,75
1480,2023-02-24,屏東縣,萬巒鄉,5-9,314
1481,2023-01-11,屏東縣,萬巒鄉,2,67
