UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
808,2023-03-12,雲林縣,林內鄉,1,19,0.14
1416,2023-02-28,雲林縣,林內鄉,1,18,0.14
2500,2023-02-10,雲林縣,林內鄉,1,17,0.14
2947,2023-02-03,雲林縣,林內鄉,1,16,0.29
3195,2023-01-30,雲林縣,林內鄉,1,15,0.14
5080,2022-12-22,雲林縣,林內鄉,1,14,0.43
5270,2022-12-17,雲林縣,林內鄉,1,13,0.29
5306,2022-12-16,雲林縣,林內鄉,1,12,0.14
8246,2022-10-20,雲林縣,林內鄉,1,11,0.14
10081,2022-09-22,雲林縣,林內鄉,1,10,0.14
11823,2022-08-13,雲林縣,林內鄉,1,9,0.14
12182,2022-08-04,雲林縣,林內鄉,1,8,0.29
12278,2022-08-02,雲林縣,林內鄉,1,7,0.14
12824,2022-07-23,雲林縣,林內鄉,1,6,0.14
15332,2022-06-22,雲林縣,林內鄉,1,5,0.29
15792,2022-06-18,雲林縣,林內鄉,1,4,0.29
16306,2022-06-14,雲林縣,林內鄉,1,3,0.29
16801,2022-06-10,雲林縣,林內鄉,1,2,0.14
18364,2022-05-28,雲林縣,林內鄉,1,1,0.14
