UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
562,2023-03-18,嘉義縣,溪口鄉,1,18,0.14
2309,2023-02-13,嘉義縣,溪口鄉,1,17,0.14
3087,2023-02-01,嘉義縣,溪口鄉,1,16,0.14
9268,2022-10-05,嘉義縣,溪口鄉,1,15,0.14
11866,2022-08-12,嘉義縣,溪口鄉,1,14,0.29
12028,2022-08-08,嘉義縣,溪口鄉,1,13,0.29
12186,2022-08-04,嘉義縣,溪口鄉,1,12,0.14
12720,2022-07-25,嘉義縣,溪口鄉,2,11,0.29
13333,2022-07-15,嘉義縣,溪口鄉,2,9,0.29
14070,2022-07-05,嘉義縣,溪口鄉,1,7,0.14
15027,2022-06-25,嘉義縣,溪口鄉,1,6,0.43
15456,2022-06-21,嘉義縣,溪口鄉,1,5,0.29
15681,2022-06-19,嘉義縣,溪口鄉,1,4,0.14
16923,2022-06-09,嘉義縣,溪口鄉,1,3,0.29
17172,2022-06-07,嘉義縣,溪口鄉,1,2,0.29
17769,2022-06-02,嘉義縣,溪口鄉,1,1,0.14
