UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3915,2023-06-21,桃園市,中壢區,40-44,21377
3916,2023-06-14,桃園市,中壢區,50-54,12667
3917,2023-06-14,桃園市,中壢區,30-34,20887
3918,2023-06-14,桃園市,中壢區,1,2009
3919,2023-06-14,桃園市,中壢區,15-19,11981
3920,2023-06-14,桃園市,中壢區,25-29,20785
3921,2023-06-14,桃園市,中壢區,35-39,20757
3922,2023-06-14,桃園市,中壢區,5-9,12597
3923,2023-06-14,桃園市,中壢區,55-59,10570
3924,2023-06-14,桃園市,中壢區,45-49,15850
3925,2023-05-16,桃園市,中壢區,10-14,10986
3926,2023-05-16,桃園市,中壢區,20-24,17979
3927,2023-05-16,桃園市,中壢區,70+,10968
3928,2023-05-16,桃園市,中壢區,60-64,8941
3929,2023-03-20,桃園市,中壢區,4,2147
3930,2023-03-20,桃園市,中壢區,2,1962
3931,2023-03-20,桃園市,中壢區,65-69,7306
3932,2023-03-18,桃園市,中壢區,0,1348
3933,2023-03-18,桃園市,中壢區,3,1961
