UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1558,2023-06-14,屏東縣,林邊鄉,10-14,240
1559,2023-03-19,屏東縣,林邊鄉,45-49,277
1560,2023-03-17,屏東縣,林邊鄉,20-24,300
1561,2023-03-17,屏東縣,林邊鄉,35-39,300
1562,2023-03-16,屏東縣,林邊鄉,5-9,244
1563,2023-03-16,屏東縣,林邊鄉,30-34,315
1564,2023-03-16,屏東縣,林邊鄉,40-44,369
1565,2023-03-14,屏東縣,林邊鄉,70+,562
1566,2023-03-14,屏東縣,林邊鄉,65-69,270
1567,2023-03-13,屏東縣,林邊鄉,15-19,245
1568,2023-03-13,屏東縣,林邊鄉,60-64,290
1569,2023-03-11,屏東縣,林邊鄉,50-54,284
1570,2023-03-11,屏東縣,林邊鄉,3,46
1571,2023-03-10,屏東縣,林邊鄉,25-29,278
1572,2023-03-05,屏東縣,林邊鄉,55-59,271
1573,2023-02-15,屏東縣,林邊鄉,4,50
1574,2023-02-13,屏東縣,林邊鄉,1,50
1575,2023-02-11,屏東縣,林邊鄉,0,24
1576,2023-02-10,屏東縣,林邊鄉,2,45
