UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
608,2023-09-05,高雄市,全區,70+,90352
609,2023-06-17,高雄市,全區,2,9721
610,2023-06-17,高雄市,全區,4,10624
611,2023-06-17,高雄市,全區,30-34,95577
612,2023-06-16,高雄市,全區,65-69,54863
613,2023-06-15,高雄市,全區,50-54,74113
614,2023-06-14,高雄市,全區,5-9,62237
615,2023-06-14,高雄市,全區,55-59,68313
616,2023-06-14,高雄市,全區,60-64,63911
617,2023-06-14,高雄市,全區,10-14,55987
618,2023-06-14,高雄市,全區,0,6901
619,2023-06-14,高雄市,全區,45-49,88086
620,2023-06-14,高雄市,全區,40-44,107089
621,2023-06-14,高雄市,全區,35-39,97287
622,2023-06-14,高雄市,全區,25-29,96401
623,2023-06-14,高雄市,全區,20-24,83414
624,2023-06-14,高雄市,全區,15-19,62054
625,2023-06-14,高雄市,全區,3,9917
626,2023-06-14,高雄市,全區,1,9598
