UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
897,2023-03-10,雲林縣,四湖鄉,1,23,0.29
1089,2023-03-06,雲林縣,四湖鄉,1,22,0.14
2430,2023-02-11,雲林縣,四湖鄉,1,21,0.29
2493,2023-02-10,雲林縣,四湖鄉,1,20,0.14
8520,2022-10-16,雲林縣,四湖鄉,1,19,0.14
9341,2022-10-04,雲林縣,四湖鄉,1,18,0.14
11607,2022-08-19,雲林縣,四湖鄉,1,17,0.14
12180,2022-08-04,雲林縣,四湖鄉,1,16,0.14
12538,2022-07-28,雲林縣,四湖鄉,1,15,0.14
13252,2022-07-16,雲林縣,四湖鄉,1,14,0.43
13608,2022-07-11,雲林縣,四湖鄉,1,13,0.57
13676,2022-07-10,雲林縣,四湖鄉,1,12,0.43
13977,2022-07-06,雲林縣,四湖鄉,1,11,0.43
14059,2022-07-05,雲林縣,四湖鄉,1,10,0.29
14516,2022-06-30,雲林縣,四湖鄉,1,9,0.29
14818,2022-06-27,雲林縣,四湖鄉,1,8,0.29
15215,2022-06-23,雲林縣,四湖鄉,1,7,0.14
16424,2022-06-13,雲林縣,四湖鄉,1,6,0.29
17032,2022-06-08,雲林縣,四湖鄉,1,5,0.14
17881,2022-06-01,雲林縣,四湖鄉,1,4,0.43
18554,2022-05-26,雲林縣,四湖鄉,2,3,0.43
18738,2022-05-24,雲林縣,四湖鄉,1,1,0.14
