UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
5739,2023-03-20,彰化縣,二林鎮,35-39,1292
5740,2023-03-20,彰化縣,二林鎮,55-59,968
5741,2023-03-19,彰化縣,二林鎮,30-34,1258
5742,2023-03-19,彰化縣,二林鎮,70+,1991
5743,2023-03-19,彰化縣,二林鎮,25-29,1216
5744,2023-03-19,彰化縣,二林鎮,20-24,1249
5745,2023-03-19,彰化縣,二林鎮,15-19,1108
5746,2023-03-18,彰化縣,二林鎮,50-54,984
5747,2023-03-18,彰化縣,二林鎮,65-69,789
5748,2023-03-18,彰化縣,二林鎮,45-49,1178
5749,2023-03-18,彰化縣,二林鎮,60-64,865
5750,2023-03-17,彰化縣,二林鎮,10-14,915
5751,2023-03-17,彰化縣,二林鎮,5-9,911
5752,2023-03-17,彰化縣,二林鎮,40-44,1440
5753,2023-03-16,彰化縣,二林鎮,3,167
5754,2023-03-16,彰化縣,二林鎮,4,173
5755,2023-03-13,彰化縣,二林鎮,1,169
5756,2023-03-05,彰化縣,二林鎮,0,127
5757,2023-02-28,彰化縣,二林鎮,2,159
