UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
58,2023-07-21,新北市,中和區,70+,16826
59,2023-06-14,新北市,中和區,45-49,19044
60,2023-06-14,新北市,中和區,4,2003
61,2023-06-14,新北市,中和區,50-54,14695
62,2023-06-14,新北市,中和區,55-59,12885
63,2023-06-14,新北市,中和區,40-44,24232
64,2023-06-14,新北市,中和區,35-39,21697
65,2023-06-14,新北市,中和區,30-34,20585
66,2023-06-14,新北市,中和區,25-29,21174
67,2023-06-14,新北市,中和區,20-24,15167
68,2023-06-14,新北市,中和區,15-19,10535
69,2023-06-14,新北市,中和區,60-64,11955
70,2023-06-14,新北市,中和區,5-9,11929
71,2023-06-14,新北市,中和區,65-69,11094
72,2023-03-21,新北市,中和區,1,1621
73,2023-03-20,新北市,中和區,10-14,10784
74,2023-03-18,新北市,中和區,0,1187
75,2023-03-17,新北市,中和區,2,1736
76,2023-03-16,新北市,中和區,3,1776
