UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
6441,2023-06-14,花蓮縣,新城鄉,35-39,1010
6442,2023-03-20,花蓮縣,新城鄉,30-34,895
6443,2023-03-20,花蓮縣,新城鄉,20-24,838
6444,2023-03-20,花蓮縣,新城鄉,45-49,824
6445,2023-03-20,花蓮縣,新城鄉,70+,757
6446,2023-03-19,花蓮縣,新城鄉,25-29,1021
6447,2023-03-19,花蓮縣,新城鄉,55-59,614
6448,2023-03-19,花蓮縣,新城鄉,65-69,465
6449,2023-03-19,花蓮縣,新城鄉,60-64,535
6450,2023-03-18,花蓮縣,新城鄉,40-44,932
6451,2023-03-18,花蓮縣,新城鄉,50-54,744
6452,2023-03-17,花蓮縣,新城鄉,5-9,753
6453,2023-03-17,花蓮縣,新城鄉,15-19,674
6454,2023-03-16,花蓮縣,新城鄉,0,110
6455,2023-03-16,花蓮縣,新城鄉,4,131
6456,2023-03-14,花蓮縣,新城鄉,10-14,663
6457,2023-03-07,花蓮縣,新城鄉,1,123
6458,2023-03-06,花蓮縣,新城鄉,3,144
6459,2023-02-22,花蓮縣,新城鄉,2,110
