UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2585,2023-03-20,雲林縣,斗六市,10-14,2667
2586,2023-03-20,雲林縣,斗六市,70+,3296
2587,2023-03-20,雲林縣,斗六市,40-44,4362
2588,2023-03-20,雲林縣,斗六市,25-29,4004
2589,2023-03-20,雲林縣,斗六市,20-24,4028
2590,2023-03-20,雲林縣,斗六市,15-19,3004
2591,2023-03-20,雲林縣,斗六市,60-64,2303
2592,2023-03-20,雲林縣,斗六市,35-39,4182
2593,2023-03-20,雲林縣,斗六市,30-34,4022
2594,2023-03-20,雲林縣,斗六市,0,291
2595,2023-03-19,雲林縣,斗六市,2,456
2596,2023-03-19,雲林縣,斗六市,45-49,3407
2597,2023-03-19,雲林縣,斗六市,55-59,2562
2598,2023-03-19,雲林縣,斗六市,65-69,1779
2599,2023-03-19,雲林縣,斗六市,50-54,2733
2600,2023-03-18,雲林縣,斗六市,1,434
2601,2023-03-18,雲林縣,斗六市,4,487
2602,2023-03-18,雲林縣,斗六市,3,439
2603,2023-03-18,雲林縣,斗六市,5-9,2799
