UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
2154,2023-02-15,宜蘭縣,壯圍鄉,1,18,0.29
2217,2023-02-14,宜蘭縣,壯圍鄉,1,17,0.14
2747,2023-02-06,宜蘭縣,壯圍鄉,1,16,0.14
6922,2022-11-09,宜蘭縣,壯圍鄉,1,15,0.14
7712,2022-10-27,宜蘭縣,壯圍鄉,1,14,0.14
10217,2022-09-19,宜蘭縣,壯圍鄉,1,13,0.29
10493,2022-09-14,宜蘭縣,壯圍鄉,1,12,0.14
10880,2022-09-06,宜蘭縣,壯圍鄉,1,11,0.29
10966,2022-09-04,宜蘭縣,壯圍鄉,1,10,0.14
12261,2022-08-02,宜蘭縣,壯圍鄉,1,9,0.14
12972,2022-07-20,宜蘭縣,壯圍鄉,1,8,0.14
14589,2022-06-29,宜蘭縣,壯圍鄉,1,7,0.14
15397,2022-06-21,宜蘭縣,壯圍鄉,1,6,0.43
15617,2022-06-19,宜蘭縣,壯圍鄉,1,5,0.29
15865,2022-06-17,宜蘭縣,壯圍鄉,1,4,0.14
16987,2022-06-08,宜蘭縣,壯圍鄉,1,3,0.14
19068,2022-05-20,宜蘭縣,壯圍鄉,1,2,0.14
19799,2022-05-01,宜蘭縣,壯圍鄉,1,1,0.14
