UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3212,2023-06-27,台南市,全區,70+,54442
3213,2023-06-14,台南市,全區,15-19,39751
3214,2023-06-14,台南市,全區,50-54,42754
3215,2023-06-14,台南市,全區,55-59,41016
3216,2023-06-14,台南市,全區,30-34,64581
3217,2023-06-14,台南市,全區,25-29,65421
3218,2023-06-14,台南市,全區,5-9,42550
3219,2023-06-14,台南市,全區,35-39,67974
3220,2023-06-14,台南市,全區,40-44,69947
3221,2023-06-14,台南市,全區,10-14,38733
3222,2023-05-08,台南市,全區,1,6471
3223,2023-05-08,台南市,全區,20-24,53475
3224,2023-05-08,台南市,全區,2,6602
3225,2023-05-04,台南市,全區,45-49,52669
3226,2023-03-23,台南市,全區,65-69,31094
3227,2023-03-20,台南市,全區,60-64,38374
3228,2023-03-20,台南市,全區,3,6636
3229,2023-03-20,台南市,全區,0,4442
3230,2023-03-19,台南市,全區,4,7280
