UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2433,2023-03-21,雲林縣,西螺鎮,35-39,1106
2434,2023-03-20,雲林縣,西螺鎮,45-49,928
2435,2023-03-20,雲林縣,西螺鎮,10-14,991
2436,2023-03-20,雲林縣,西螺鎮,15-19,981
2437,2023-03-20,雲林縣,西螺鎮,25-29,1046
2438,2023-03-20,雲林縣,西螺鎮,50-54,800
2439,2023-03-20,雲林縣,西螺鎮,40-44,1131
2440,2023-03-19,雲林縣,西螺鎮,30-34,1002
2441,2023-03-19,雲林縣,西螺鎮,60-64,695
2442,2023-03-19,雲林縣,西螺鎮,0,122
2443,2023-03-18,雲林縣,西螺鎮,2,164
2444,2023-03-18,雲林縣,西螺鎮,20-24,954
2445,2023-03-18,雲林縣,西螺鎮,55-59,783
2446,2023-03-18,雲林縣,西螺鎮,70+,1412
2447,2023-03-18,雲林縣,西螺鎮,3,151
2448,2023-03-17,雲林縣,西螺鎮,65-69,568
2449,2023-03-15,雲林縣,西螺鎮,5-9,945
2450,2023-03-14,雲林縣,西螺鎮,1,158
2451,2023-03-01,雲林縣,西螺鎮,4,174
