UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
627,2023-06-17,高雄市,彌陀區,2,65
628,2023-06-17,高雄市,彌陀區,4,49
629,2023-06-17,高雄市,彌陀區,30-34,468
630,2023-03-20,高雄市,彌陀區,25-29,568
631,2023-03-20,高雄市,彌陀區,60-64,356
632,2023-03-20,高雄市,彌陀區,20-24,470
633,2023-03-19,高雄市,彌陀區,5-9,365
634,2023-03-18,高雄市,彌陀區,45-49,470
635,2023-03-18,高雄市,彌陀區,10-14,346
636,2023-03-18,高雄市,彌陀區,70+,596
637,2023-03-17,高雄市,彌陀區,50-54,407
638,2023-03-16,高雄市,彌陀區,35-39,526
639,2023-03-16,高雄市,彌陀區,40-44,610
640,2023-03-15,高雄市,彌陀區,1,63
641,2023-03-14,高雄市,彌陀區,15-19,416
642,2023-03-10,高雄市,彌陀區,55-59,411
643,2023-03-09,高雄市,彌陀區,65-69,339
644,2023-03-04,高雄市,彌陀區,0,44
645,2023-02-27,高雄市,彌陀區,3,59
