UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
1417,2023-02-28,台中市,后里區,1,31,0.14
2501,2023-02-10,台中市,后里區,1,30,0.29
2710,2023-02-07,台中市,后里區,1,29,0.29
2949,2023-02-03,台中市,后里區,1,28,0.14
4845,2022-12-28,台中市,后里區,1,27,0.14
5618,2022-12-08,台中市,后里區,1,26,0.29
5717,2022-12-05,台中市,后里區,1,25,0.14
6443,2022-11-18,台中市,后里區,2,24,0.29
6882,2022-11-10,台中市,后里區,1,22,0.14
8251,2022-10-20,台中市,后里區,1,21,0.14
9722,2022-09-28,台中市,后里區,1,20,0.14
10402,2022-09-16,台中市,后里區,1,19,0.14
11307,2022-08-27,台中市,后里區,1,18,0.14
12938,2022-07-21,台中市,后里區,1,17,0.43
13263,2022-07-16,台中市,后里區,1,16,0.57
13328,2022-07-15,台中市,后里區,1,15,0.43
13395,2022-07-14,台中市,后里區,1,14,0.29
13619,2022-07-11,台中市,后里區,1,13,0.14
14439,2022-07-01,台中市,后里區,1,12,0.43
14531,2022-06-30,台中市,后里區,1,11,0.29
14831,2022-06-27,台中市,后里區,1,10,0.14
15795,2022-06-18,台中市,后里區,1,9,0.43
15931,2022-06-17,台中市,后里區,1,8,0.57
16310,2022-06-14,台中市,后里區,1,7,0.57
16679,2022-06-11,台中市,后里區,2,6,0.43
16804,2022-06-10,台中市,后里區,1,4,0.14
17664,2022-06-03,台中市,后里區,1,3,0.43
17891,2022-06-01,台中市,后里區,1,2,0.29
18156,2022-05-30,台中市,后里區,1,1,0.14
