UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2870,2023-06-14,苗栗縣,苑裡鎮,30-34,1491
2871,2023-06-14,苗栗縣,苑裡鎮,5-9,1012
2872,2023-06-14,苗栗縣,苑裡鎮,40-44,1555
2873,2023-03-22,苗栗縣,苑裡鎮,35-39,1526
2874,2023-03-20,苗栗縣,苑裡鎮,45-49,1130
2875,2023-03-20,苗栗縣,苑裡鎮,25-29,1567
2876,2023-03-19,苗栗縣,苑裡鎮,55-59,1102
2877,2023-03-19,苗栗縣,苑裡鎮,60-64,914
2878,2023-03-18,苗栗縣,苑裡鎮,70+,1474
2879,2023-03-18,苗栗縣,苑裡鎮,65-69,684
2880,2023-03-18,苗栗縣,苑裡鎮,15-19,1184
2881,2023-03-18,苗栗縣,苑裡鎮,10-14,1005
2882,2023-03-18,苗栗縣,苑裡鎮,50-54,1059
2883,2023-03-18,苗栗縣,苑裡鎮,3,167
2884,2023-03-17,苗栗縣,苑裡鎮,1,154
2885,2023-03-16,苗栗縣,苑裡鎮,2,170
2886,2023-03-15,苗栗縣,苑裡鎮,20-24,1442
2887,2023-03-14,苗栗縣,苑裡鎮,0,129
2888,2023-03-10,苗栗縣,苑裡鎮,4,174
