UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
7181,2023-03-20,南投縣,竹山鎮,25-29,1129
7182,2023-03-20,南投縣,竹山鎮,65-69,910
7183,2023-03-19,南投縣,竹山鎮,70+,2040
7184,2023-03-19,南投縣,竹山鎮,55-59,932
7185,2023-03-19,南投縣,竹山鎮,15-19,1035
7186,2023-03-19,南投縣,竹山鎮,60-64,938
7187,2023-03-19,南投縣,竹山鎮,50-54,959
7188,2023-03-19,南投縣,竹山鎮,45-49,991
7189,2023-03-19,南投縣,竹山鎮,35-39,1197
7190,2023-03-19,南投縣,竹山鎮,30-34,1060
7191,2023-03-17,南投縣,竹山鎮,3,155
7192,2023-03-17,南投縣,竹山鎮,40-44,1311
7193,2023-03-17,南投縣,竹山鎮,20-24,1026
7194,2023-03-16,南投縣,竹山鎮,10-14,897
7195,2023-03-16,南投縣,竹山鎮,5-9,928
7196,2023-03-16,南投縣,竹山鎮,0,120
7197,2023-03-13,南投縣,竹山鎮,4,151
7198,2023-02-24,南投縣,竹山鎮,1,163
7199,2023-02-21,南投縣,竹山鎮,2,163
