UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
649,2023-03-16,屏東縣,佳冬鄉,1,21,0.29
902,2023-03-10,屏東縣,佳冬鄉,1,20,0.14
2247,2023-02-14,屏東縣,佳冬鄉,1,19,0.14
2950,2023-02-03,屏東縣,佳冬鄉,2,18,0.43
3263,2023-01-29,屏東縣,佳冬鄉,1,16,0.29
3580,2023-01-23,屏東縣,佳冬鄉,1,15,0.43
3629,2023-01-22,屏東縣,佳冬鄉,1,14,0.29
3856,2023-01-17,屏東縣,佳冬鄉,1,13,0.14
4268,2023-01-09,屏東縣,佳冬鄉,1,12,0.57
4361,2023-01-07,屏東縣,佳冬鄉,1,11,0.43
4508,2023-01-04,屏東縣,佳冬鄉,2,10,0.29
6207,2022-11-23,屏東縣,佳冬鄉,1,8,0.29
6446,2022-11-18,屏東縣,佳冬鄉,1,7,0.14
7237,2022-11-04,屏東縣,佳冬鄉,1,6,0.14
9607,2022-09-30,屏東縣,佳冬鄉,1,5,0.14
10012,2022-09-23,屏東縣,佳冬鄉,1,4,0.14
15459,2022-06-21,屏東縣,佳冬鄉,1,3,0.29
15801,2022-06-18,屏東縣,佳冬鄉,1,2,0.14
16926,2022-06-09,屏東縣,佳冬鄉,1,1,0.14
