UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
115,2023-06-14,新北市,鶯歌區,25-29,3922
116,2023-06-14,新北市,鶯歌區,0,305
117,2023-06-14,新北市,鶯歌區,30-34,4051
118,2023-06-14,新北市,鶯歌區,50-54,2536
119,2023-03-23,新北市,鶯歌區,35-39,4250
120,2023-03-20,新北市,鶯歌區,1,468
121,2023-03-20,新北市,鶯歌區,70+,2574
122,2023-03-20,新北市,鶯歌區,15-19,2445
123,2023-03-20,新北市,鶯歌區,55-59,2367
124,2023-03-20,新北市,鶯歌區,5-9,2686
125,2023-03-20,新北市,鶯歌區,60-64,2235
126,2023-03-20,新北市,鶯歌區,40-44,4288
127,2023-03-20,新北市,鶯歌區,45-49,3180
128,2023-03-19,新北市,鶯歌區,20-24,3088
129,2023-03-19,新北市,鶯歌區,2,394
130,2023-03-19,新北市,鶯歌區,65-69,1797
131,2023-03-18,新北市,鶯歌區,10-14,2535
132,2023-03-14,新北市,鶯歌區,4,496
133,2023-03-13,新北市,鶯歌區,3,431
