UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
855,2023-06-14,高雄市,湖內區,3,107
856,2023-03-21,高雄市,湖內區,50-54,793
857,2023-03-21,高雄市,湖內區,20-24,924
858,2023-03-20,高雄市,湖內區,35-39,989
859,2023-03-20,高雄市,湖內區,65-69,462
860,2023-03-20,高雄市,湖內區,70+,804
861,2023-03-19,高雄市,湖內區,0,73
862,2023-03-19,高雄市,湖內區,1,111
863,2023-03-19,高雄市,湖內區,30-34,1028
864,2023-03-18,高雄市,湖內區,45-49,975
865,2023-03-18,高雄市,湖內區,60-64,616
866,2023-03-18,高雄市,湖內區,40-44,1214
867,2023-03-16,高雄市,湖內區,25-29,978
868,2023-03-16,高雄市,湖內區,55-59,672
869,2023-03-16,高雄市,湖內區,15-19,881
870,2023-03-10,高雄市,湖內區,5-9,727
871,2023-03-06,高雄市,湖內區,10-14,678
872,2023-03-03,高雄市,湖內區,4,132
873,2023-02-28,高雄市,湖內區,2,112
