UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1064,2023-06-14,高雄市,大寮區,55-59,3238
1065,2023-06-14,高雄市,大寮區,50-54,3293
1066,2023-06-14,高雄市,大寮區,20-24,4023
1067,2023-06-14,高雄市,大寮區,35-39,4312
1068,2023-06-14,高雄市,大寮區,45-49,3827
1069,2023-06-14,高雄市,大寮區,60-64,2946
1070,2023-06-14,高雄市,大寮區,65-69,2289
1071,2023-06-14,高雄市,大寮區,10-14,2234
1072,2023-03-21,高雄市,大寮區,40-44,4572
1073,2023-03-20,高雄市,大寮區,30-34,4506
1074,2023-03-20,高雄市,大寮區,70+,3298
1075,2023-03-19,高雄市,大寮區,15-19,2754
1076,2023-03-19,高雄市,大寮區,5-9,2627
1077,2023-03-18,高雄市,大寮區,25-29,4719
1078,2023-03-17,高雄市,大寮區,0,328
1079,2023-03-17,高雄市,大寮區,4,462
1080,2023-03-17,高雄市,大寮區,1,443
1081,2023-03-14,高雄市,大寮區,2,496
1082,2023-03-11,高雄市,大寮區,3,431
