UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
756,2023-03-13,屏東縣,鹽埔鄉,1,21,0.14
1984,2023-02-18,屏東縣,鹽埔鄉,1,20,0.14
3299,2023-01-28,屏東縣,鹽埔鄉,1,19,0.29
3616,2023-01-22,屏東縣,鹽埔鄉,1,18,0.29
3801,2023-01-18,屏東縣,鹽埔鄉,1,17,0.14
4553,2023-01-03,屏東縣,鹽埔鄉,1,16,0.14
5942,2022-11-29,屏東縣,鹽埔鄉,1,15,0.14
9764,2022-09-27,屏東縣,鹽埔鄉,1,14,0.29
9939,2022-09-24,屏東縣,鹽埔鄉,1,13,0.14
10499,2022-09-14,屏東縣,鹽埔鄉,1,12,0.14
10887,2022-09-06,屏東縣,鹽埔鄉,1,11,0.14
13736,2022-07-09,屏東縣,鹽埔鄉,1,10,0.14
14603,2022-06-29,屏東縣,鹽埔鄉,1,9,0.14
15414,2022-06-21,屏東縣,鹽埔鄉,1,8,0.29
15634,2022-06-19,屏東縣,鹽埔鄉,1,7,0.14
17493,2022-06-04,屏東縣,鹽埔鄉,1,6,0.43
17620,2022-06-03,屏東縣,鹽埔鄉,1,5,0.29
17852,2022-06-01,屏東縣,鹽埔鄉,1,4,0.14
18998,2022-05-21,屏東縣,鹽埔鄉,1,3,0.29
19076,2022-05-20,屏東縣,鹽埔鄉,1,2,0.29
19459,2022-05-14,屏東縣,鹽埔鄉,1,1,0.14
