UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2509,2023-03-20,雲林縣,褒忠鄉,55-59,165
2510,2023-03-19,雲林縣,褒忠鄉,30-34,270
2511,2023-03-19,雲林縣,褒忠鄉,25-29,264
2512,2023-03-18,雲林縣,褒忠鄉,40-44,235
2513,2023-03-18,雲林縣,褒忠鄉,20-24,272
2514,2023-03-15,雲林縣,褒忠鄉,70+,422
2515,2023-03-15,雲林縣,褒忠鄉,45-49,249
2516,2023-03-15,雲林縣,褒忠鄉,35-39,258
2517,2023-03-13,雲林縣,褒忠鄉,0,22
2518,2023-03-13,雲林縣,褒忠鄉,50-54,193
2519,2023-03-13,雲林縣,褒忠鄉,60-64,182
2520,2023-03-11,雲林縣,褒忠鄉,10-14,167
2521,2023-03-08,雲林縣,褒忠鄉,65-69,163
2522,2023-03-07,雲林縣,褒忠鄉,15-19,218
2523,2023-02-27,雲林縣,褒忠鄉,2,21
2524,2023-02-27,雲林縣,褒忠鄉,5-9,183
2525,2023-02-21,雲林縣,褒忠鄉,1,36
2526,2023-02-21,雲林縣,褒忠鄉,4,33
2527,2023-01-30,雲林縣,褒忠鄉,3,29
