UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3877,2023-03-19,台南市,南化區,70+,254
3878,2023-03-18,台南市,南化區,65-69,99
3879,2023-03-18,台南市,南化區,15-19,73
3880,2023-03-16,台南市,南化區,60-64,100
3881,2023-03-14,台南市,南化區,45-49,91
3882,2023-03-14,台南市,南化區,25-29,109
3883,2023-03-13,台南市,南化區,20-24,83
3884,2023-03-11,台南市,南化區,30-34,107
3885,2023-03-10,台南市,南化區,10-14,89
3886,2023-03-08,台南市,南化區,50-54,67
3887,2023-03-01,台南市,南化區,5-9,77
3888,2023-02-24,台南市,南化區,40-44,89
3889,2023-02-22,台南市,南化區,55-59,102
3890,2023-02-14,台南市,南化區,35-39,81
3891,2023-02-04,台南市,南化區,3,15
3892,2023-02-02,台南市,南化區,0,17
3893,2023-01-31,台南市,南化區,2,17
3894,2022-12-09,台南市,南化區,4,14
3895,2022-11-29,台南市,南化區,1,11
