UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
423,2023-03-21,新北市,八里區,1,38,0.14
1908,2023-02-19,新北市,八里區,1,37,0.29
2076,2023-02-16,新北市,八里區,1,36,0.29
2393,2023-02-11,新北市,八里區,1,35,0.14
2859,2023-02-04,新北市,八里區,1,34,0.14
3494,2023-01-24,新北市,八里區,1,33,0.29
3601,2023-01-22,新北市,八里區,1,32,0.14
4386,2023-01-06,新北市,八里區,1,31,0.29
4531,2023-01-03,新北市,八里區,1,30,0.14
6722,2022-11-12,新北市,八里區,1,29,0.14
7698,2022-10-27,新北市,八里區,1,28,0.29
7982,2022-10-23,新北市,八里區,1,27,0.14
8490,2022-10-16,新北市,八里區,1,26,0.43
8764,2022-10-12,新北市,八里區,2,25,0.43
8974,2022-10-09,新北市,八里區,1,23,0.14
9862,2022-09-25,新北市,八里區,1,22,0.14
10532,2022-09-13,新北市,八里區,1,21,0.14
11006,2022-09-03,新北市,八里區,1,20,0.14
11764,2022-08-14,新北市,八里區,1,19,0.14
12902,2022-07-21,新北市,八里區,1,18,0.29
12961,2022-07-20,新北市,八里區,1,17,0.14
13841,2022-07-07,新北市,八里區,1,16,0.14
15378,2022-06-21,新北市,八里區,1,15,0.29
15973,2022-06-16,新北市,八里區,1,14,0.86
16358,2022-06-13,新北市,八里區,1,13,1.00
16477,2022-06-12,新北市,八里區,2,12,0.86
16730,2022-06-10,新北市,八里區,2,10,0.71
16960,2022-06-08,新北市,八里區,1,8,0.43
17092,2022-06-07,新北市,八里區,1,7,0.29
17345,2022-06-05,新北市,八里區,1,6,0.14
18196,2022-05-29,新北市,八里區,2,5,0.43
18698,2022-05-24,新北市,八里區,1,3,0.14
19572,2022-05-11,新北市,八里區,1,2,0.14
20608,2021-06-04,新北市,八里區,1,1,0.14
