UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
846,2023-03-11,高雄市,旗津區,2,23,0.29
2421,2023-02-11,高雄市,旗津區,1,21,0.29
2692,2023-02-07,高雄市,旗津區,1,20,0.43
2930,2023-02-03,高雄市,旗津區,1,19,0.29
3071,2023-02-01,高雄市,旗津區,1,18,0.14
5561,2022-12-09,高雄市,旗津區,1,17,0.14
5826,2022-12-02,高雄市,旗津區,1,16,0.43
6055,2022-11-26,高雄市,旗津區,2,15,0.29
12643,2022-07-26,高雄市,旗津區,1,13,0.29
12811,2022-07-23,高雄市,旗津區,1,12,0.14
13524,2022-07-12,高雄市,旗津區,1,11,0.29
13664,2022-07-10,高雄市,旗津區,1,10,0.29
14135,2022-07-04,高雄市,旗津區,1,9,0.14
14792,2022-06-27,高雄市,旗津區,2,8,0.43
15418,2022-06-21,高雄市,旗津區,1,6,0.14
16645,2022-06-11,高雄市,旗津區,1,5,0.14
18438,2022-05-27,高雄市,旗津區,1,4,0.43
18535,2022-05-26,高雄市,旗津區,1,3,0.29
18818,2022-05-23,高雄市,旗津區,1,2,0.14
19402,2022-05-15,高雄市,旗津區,1,1,0.14
