UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
1698,2023-02-23,雲林縣,元長鄉,1,30,0.14
2824,2023-02-05,雲林縣,元長鄉,1,29,0.29
3075,2023-02-01,雲林縣,元長鄉,1,28,0.14
4261,2023-01-09,雲林縣,元長鄉,1,27,0.14
5107,2022-12-21,雲林縣,元長鄉,1,26,0.14
6434,2022-11-18,雲林縣,元長鄉,1,25,0.43
6483,2022-11-17,雲林縣,元長鄉,1,24,0.29
6626,2022-11-14,雲林縣,元長鄉,1,23,0.14
7656,2022-10-28,雲林縣,元長鄉,1,22,0.14
8446,2022-10-17,雲林縣,元長鄉,1,21,0.14
8927,2022-10-10,雲林縣,元長鄉,1,20,0.14
10445,2022-09-15,雲林縣,元長鄉,1,19,0.29
10504,2022-09-14,雲林縣,元長鄉,1,18,0.14
11667,2022-08-17,雲林縣,元長鄉,1,17,0.14
12984,2022-07-20,雲林縣,元長鄉,1,16,0.14
13738,2022-07-09,雲林縣,元長鄉,1,15,0.29
14139,2022-07-04,雲林縣,元長鄉,1,14,0.29
14503,2022-06-30,雲林縣,元長鄉,1,13,0.43
14795,2022-06-27,雲林縣,元長鄉,1,12,0.29
14996,2022-06-25,雲林縣,元長鄉,1,11,0.29
15538,2022-06-20,雲林縣,元長鄉,1,10,0.71
15894,2022-06-17,雲林縣,元長鄉,1,9,0.71
16020,2022-06-16,雲林縣,元長鄉,1,8,0.57
16147,2022-06-15,雲林縣,元長鄉,1,7,0.43
16282,2022-06-14,雲林縣,元長鄉,1,6,0.29
16525,2022-06-12,雲林縣,元長鄉,1,5,0.14
17500,2022-06-04,雲林縣,元長鄉,1,4,0.43
17630,2022-06-03,雲林縣,元長鄉,1,3,0.29
17862,2022-06-01,雲林縣,元長鄉,1,2,0.14
19283,2022-05-17,雲林縣,元長鄉,1,1,0.14
