UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1311,2023-03-09,高雄市,茂林區,65-69,30
1312,2023-03-08,高雄市,茂林區,55-59,62
1313,2023-02-28,高雄市,茂林區,25-29,56
1314,2023-02-27,高雄市,茂林區,30-34,40
1315,2023-02-23,高雄市,茂林區,60-64,52
1316,2023-02-20,高雄市,茂林區,50-54,64
1317,2023-02-18,高雄市,茂林區,20-24,67
1318,2023-02-10,高雄市,茂林區,10-14,45
1319,2023-02-10,高雄市,茂林區,5-9,51
1320,2023-02-08,高雄市,茂林區,40-44,35
1321,2023-02-06,高雄市,茂林區,35-39,35
1322,2023-01-27,高雄市,茂林區,45-49,42
1323,2022-12-23,高雄市,茂林區,70+,44
1324,2022-12-04,高雄市,茂林區,4,11
1325,2022-11-22,高雄市,茂林區,0,10
1326,2022-11-18,高雄市,茂林區,15-19,51
1327,2022-11-10,高雄市,茂林區,3,7
1328,2022-11-10,高雄市,茂林區,2,11
1329,2022-10-24,高雄市,茂林區,1,8
