UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2243,2023-06-14,台北市,大安區,50-54,6112
2244,2023-06-14,台北市,大安區,60-64,4926
2245,2023-05-17,台北市,大安區,70+,11532
2246,2023-03-25,台北市,大安區,25-29,9161
2247,2023-03-21,台北市,大安區,20-24,7390
2248,2023-03-20,台北市,大安區,55-59,5504
2249,2023-03-20,台北市,大安區,65-69,4851
2250,2023-03-20,台北市,大安區,0,418
2251,2023-03-20,台北市,大安區,35-39,7546
2252,2023-03-20,台北市,大安區,45-49,6830
2253,2023-03-20,台北市,大安區,5-9,4471
2254,2023-03-20,台北市,大安區,10-14,4372
2255,2023-03-20,台北市,大安區,40-44,8199
2256,2023-03-20,台北市,大安區,30-34,8048
2257,2023-03-20,台北市,大安區,15-19,4610
2258,2023-03-17,台北市,大安區,4,647
2259,2023-03-16,台北市,大安區,3,630
2260,2023-03-14,台北市,大安區,2,587
2261,2023-03-09,台北市,大安區,1,555
