UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
161,2023-04-05,屏東縣,長治鄉,1,31,0.14
1002,2023-03-08,屏東縣,長治鄉,1,30,0.14
1886,2023-02-20,屏東縣,長治鄉,1,29,0.14
2502,2023-02-10,屏東縣,長治鄉,2,28,0.29
3198,2023-01-30,屏東縣,長治鄉,1,26,0.14
3627,2023-01-22,屏東縣,長治鄉,1,25,0.14
5348,2022-12-15,屏東縣,長治鄉,1,24,0.14
6501,2022-11-17,屏東縣,長治鄉,1,23,0.14
8667,2022-10-14,屏東縣,長治鄉,1,22,0.43
8945,2022-10-10,屏東縣,長治鄉,1,21,0.29
9064,2022-10-08,屏東縣,長治鄉,1,20,0.14
9548,2022-10-01,屏東縣,長治鄉,1,19,0.29
9668,2022-09-29,屏東縣,長治鄉,1,18,0.14
10760,2022-09-09,屏東縣,長治鄉,1,17,0.14
12827,2022-07-23,屏東縣,長治鄉,1,16,0.14
13266,2022-07-16,屏東縣,長治鄉,1,15,0.43
13334,2022-07-15,屏東縣,長治鄉,1,14,0.29
13397,2022-07-14,屏東縣,長治鄉,1,13,0.14
13988,2022-07-06,屏東縣,長治鄉,1,12,0.29
14174,2022-07-04,屏東縣,長治鄉,1,11,0.43
14635,2022-06-29,屏東縣,長治鄉,1,10,0.86
14730,2022-06-28,屏東縣,長治鄉,1,9,0.71
14836,2022-06-27,屏東縣,長治鄉,2,8,0.57
15117,2022-06-24,屏東縣,長治鄉,1,6,0.29
15230,2022-06-23,屏東縣,長治鄉,1,5,0.29
15935,2022-06-17,屏東縣,長治鄉,1,4,0.29
16316,2022-06-14,屏東縣,長治鄉,1,3,0.29
16924,2022-06-09,屏東縣,長治鄉,1,2,0.14
17773,2022-06-02,屏東縣,長治鄉,1,1,0.14
