UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
82,2023-04-16,雲林縣,西螺鎮,1,53,0.14
1182,2023-03-04,雲林縣,西螺鎮,1,52,0.14
2608,2023-02-08,雲林縣,西螺鎮,1,51,0.14
3660,2023-01-21,雲林縣,西螺鎮,1,50,0.14
4344,2023-01-07,雲林縣,西螺鎮,1,49,0.43
4395,2023-01-06,雲林縣,西螺鎮,1,48,0.29
4546,2023-01-03,雲林縣,西螺鎮,1,47,0.29
4761,2022-12-30,雲林縣,西螺鎮,1,46,0.14
5296,2022-12-16,雲林縣,西螺鎮,1,45,0.14
5679,2022-12-06,雲林縣,西螺鎮,1,44,0.14
7649,2022-10-28,雲林縣,西螺鎮,1,43,0.14
8140,2022-10-21,雲林縣,西螺鎮,1,42,0.29
8432,2022-10-17,雲林縣,西螺鎮,1,41,0.14
9459,2022-10-02,雲林縣,西螺鎮,1,40,0.29
9756,2022-09-27,雲林縣,西螺鎮,1,39,0.29
9881,2022-09-25,雲林縣,西螺鎮,1,38,0.14
12131,2022-08-05,雲林縣,西螺鎮,1,37,0.14
12465,2022-07-29,雲林縣,西螺鎮,1,36,0.14
13035,2022-07-19,雲林縣,西螺鎮,1,35,0.57
13228,2022-07-16,雲林縣,西螺鎮,1,34,0.86
13298,2022-07-15,雲林縣,西螺鎮,1,33,0.86
13434,2022-07-13,雲林縣,西螺鎮,1,32,0.86
13584,2022-07-11,雲林縣,西螺鎮,1,31,0.71
13653,2022-07-10,雲林縣,西螺鎮,2,30,0.71
13722,2022-07-09,雲林縣,西螺鎮,1,28,0.71
13789,2022-07-08,雲林縣,西螺鎮,1,27,0.57
14116,2022-07-04,雲林縣,西螺鎮,1,26,0.57
14220,2022-07-03,雲林縣,西螺鎮,2,25,0.57
14590,2022-06-29,雲林縣,西螺鎮,1,23,0.29
14777,2022-06-27,雲林縣,西螺鎮,1,22,0.14
15999,2022-06-16,雲林縣,西螺鎮,1,21,0.29
16378,2022-06-13,雲林縣,西螺鎮,1,20,0.29
16862,2022-06-09,雲林縣,西螺鎮,1,19,0.29
17605,2022-06-03,雲林縣,西螺鎮,1,18,0.86
17723,2022-06-02,雲林縣,西螺鎮,1,17,0.71
18091,2022-05-30,雲林縣,西螺鎮,2,16,1.00
18219,2022-05-29,雲林縣,西螺鎮,1,14,0.86
18323,2022-05-28,雲林縣,西螺鎮,1,13,0.86
18522,2022-05-26,雲林縣,西螺鎮,2,12,1.00
18712,2022-05-24,雲林縣,西螺鎮,1,10,0.86
18807,2022-05-23,雲林縣,西螺鎮,1,9,0.71
18896,2022-05-22,雲林縣,西螺鎮,1,8,0.57
18986,2022-05-21,雲林縣,西螺鎮,1,7,0.43
19069,2022-05-20,雲林縣,西螺鎮,1,6,0.43
19206,2022-05-18,雲林縣,西螺鎮,1,5,0.43
19451,2022-05-14,雲林縣,西螺鎮,1,4,0.43
19497,2022-05-13,雲林縣,西螺鎮,1,3,0.29
19624,2022-05-10,雲林縣,西螺鎮,1,2,0.14
19774,2022-05-03,雲林縣,西螺鎮,1,1,0.14
