UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
5264,2023-03-20,宜蘭縣,壯圍鄉,45-49,674
5265,2023-03-20,宜蘭縣,壯圍鄉,60-64,609
5266,2023-03-20,宜蘭縣,壯圍鄉,70+,854
5267,2023-03-20,宜蘭縣,壯圍鄉,10-14,480
5268,2023-03-19,宜蘭縣,壯圍鄉,55-59,570
5269,2023-03-18,宜蘭縣,壯圍鄉,40-44,784
5270,2023-03-18,宜蘭縣,壯圍鄉,35-39,805
5271,2023-03-18,宜蘭縣,壯圍鄉,30-34,860
5272,2023-03-18,宜蘭縣,壯圍鄉,25-29,856
5273,2023-03-18,宜蘭縣,壯圍鄉,50-54,647
5274,2023-03-18,宜蘭縣,壯圍鄉,15-19,614
5275,2023-03-18,宜蘭縣,壯圍鄉,0,79
5276,2023-03-17,宜蘭縣,壯圍鄉,5-9,607
5277,2023-03-17,宜蘭縣,壯圍鄉,20-24,673
5278,2023-03-16,宜蘭縣,壯圍鄉,65-69,422
5279,2023-03-16,宜蘭縣,壯圍鄉,2,102
5280,2023-03-13,宜蘭縣,壯圍鄉,1,108
5281,2023-03-11,宜蘭縣,壯圍鄉,3,106
5282,2023-03-05,宜蘭縣,壯圍鄉,4,113
