UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
352,2023-03-24,新竹縣,新埔鎮,1,25,0.29
561,2023-03-18,新竹縣,新埔鎮,1,24,0.14
2179,2023-02-15,新竹縣,新埔鎮,1,23,0.14
3810,2023-01-18,新竹縣,新埔鎮,1,22,0.14
4310,2023-01-08,新竹縣,新埔鎮,1,21,0.14
5113,2022-12-21,新竹縣,新埔鎮,1,20,0.29
5197,2022-12-19,新竹縣,新埔鎮,1,19,0.14
8168,2022-10-21,新竹縣,新埔鎮,1,18,0.14
8809,2022-10-12,新竹縣,新埔鎮,1,17,0.14
9602,2022-09-30,新竹縣,新埔鎮,1,16,0.14
10082,2022-09-22,新竹縣,新埔鎮,1,15,0.43
10278,2022-09-18,新竹縣,新埔鎮,2,14,0.29
11898,2022-08-11,新竹縣,新埔鎮,1,12,0.14
12336,2022-08-01,新竹縣,新埔鎮,1,11,0.29
12387,2022-07-31,新竹縣,新埔鎮,1,10,0.14
12825,2022-07-23,新竹縣,新埔鎮,1,9,0.29
13187,2022-07-17,新竹縣,新埔鎮,1,8,0.29
13539,2022-07-12,新竹縣,新埔鎮,1,7,0.14
14829,2022-06-27,新竹縣,新埔鎮,1,6,0.29
15335,2022-06-22,新竹縣,新埔鎮,1,5,0.29
16051,2022-06-16,新竹縣,新埔鎮,1,4,0.29
16803,2022-06-10,新竹縣,新埔鎮,1,3,0.29
16919,2022-06-09,新竹縣,新埔鎮,1,2,0.14
18263,2022-05-29,新竹縣,新埔鎮,1,1,0.14
