UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
39,2023-07-25,新北市,土城區,60-64,7058
40,2023-07-25,新北市,土城區,40-44,12289
41,2023-07-25,新北市,土城區,50-54,7658
42,2023-07-25,新北市,土城區,30-34,12097
43,2023-07-21,新北市,土城區,70+,6717
44,2023-06-14,新北市,土城區,1,1040
45,2023-06-14,新北市,土城區,5-9,6733
46,2023-06-14,新北市,土城區,20-24,8690
47,2023-06-14,新北市,土城區,25-29,11948
48,2023-06-14,新北市,土城區,45-49,9499
49,2023-06-14,新北市,土城區,55-59,7838
50,2023-06-14,新北市,土城區,4,1188
51,2023-06-14,新北市,土城區,35-39,12214
52,2023-06-14,新北市,土城區,3,1125
53,2023-06-14,新北市,土城區,2,1074
54,2023-06-14,新北市,土城區,15-19,5892
55,2023-06-14,新北市,土城區,10-14,6073
56,2023-03-21,新北市,土城區,0,744
57,2023-03-20,新北市,土城區,65-69,5643
