UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
288,2023-03-27,嘉義縣,大林鎮,1,48,0.14
1868,2023-02-20,嘉義縣,大林鎮,1,47,0.29
2222,2023-02-14,嘉義縣,大林鎮,1,46,0.43
2290,2023-02-13,嘉義縣,大林鎮,2,45,0.29
2752,2023-02-06,嘉義縣,大林鎮,1,43,0.14
3181,2023-01-30,嘉義縣,大林鎮,1,42,0.43
3241,2023-01-29,嘉義縣,大林鎮,1,41,0.29
3507,2023-01-24,嘉義縣,大林鎮,1,40,0.14
5104,2022-12-21,嘉義縣,大林鎮,1,39,0.14
5380,2022-12-14,嘉義縣,大林鎮,1,38,0.43
5454,2022-12-12,嘉義縣,大林鎮,1,37,0.29
5596,2022-12-08,嘉義縣,大林鎮,1,36,0.43
5779,2022-12-03,嘉義縣,大林鎮,1,35,0.43
5824,2022-12-02,嘉義縣,大林鎮,1,34,0.29
5904,2022-11-30,嘉義縣,大林鎮,1,33,0.14
6186,2022-11-23,嘉義縣,大林鎮,1,32,0.29
6384,2022-11-19,嘉義縣,大林鎮,1,31,0.14
7153,2022-11-05,嘉義縣,大林鎮,1,30,0.14
7862,2022-10-25,嘉義縣,大林鎮,1,29,0.14
8569,2022-10-15,嘉義縣,大林鎮,1,28,0.29
8641,2022-10-14,嘉義縣,大林鎮,1,27,0.14
9389,2022-10-03,嘉義縣,大林鎮,1,26,0.14
10121,2022-09-21,嘉義縣,大林鎮,1,25,0.29
10266,2022-09-18,嘉義縣,大林鎮,1,24,0.29
10496,2022-09-14,嘉義縣,大林鎮,1,23,0.14
10969,2022-09-04,嘉義縣,大林鎮,1,22,0.29
11126,2022-08-31,嘉義縣,大林鎮,1,21,0.14
11664,2022-08-17,嘉義縣,大林鎮,1,20,0.14
12365,2022-07-31,嘉義縣,大林鎮,1,19,0.29
12579,2022-07-27,嘉義縣,大林鎮,1,18,0.14
13039,2022-07-19,嘉義縣,大林鎮,1,17,0.14
13512,2022-07-12,嘉義縣,大林鎮,1,16,0.57
13590,2022-07-11,嘉義縣,大林鎮,2,15,0.43
13728,2022-07-09,嘉義縣,大林鎮,1,13,0.14
14596,2022-06-29,嘉義縣,大林鎮,1,12,0.29
15177,2022-06-23,嘉義縣,大林鎮,1,11,0.29
15404,2022-06-21,嘉義縣,大林鎮,1,10,0.14
16258,2022-06-14,嘉義縣,大林鎮,2,9,0.57
16508,2022-06-12,嘉義縣,大林鎮,1,7,0.57
16994,2022-06-08,嘉義縣,大林鎮,1,6,0.43
17121,2022-06-07,嘉義縣,大林鎮,1,5,0.29
17253,2022-06-06,嘉義縣,大林鎮,1,4,0.14
18098,2022-05-30,嘉義縣,大林鎮,1,3,0.29
18629,2022-05-25,嘉義縣,大林鎮,1,2,0.14
19658,2022-05-09,嘉義縣,大林鎮,1,1,0.14
