UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2129,2023-07-24,台北市,萬華區,70+,7752
2130,2023-06-14,台北市,萬華區,25-29,6681
2131,2023-06-14,台北市,萬華區,15-19,3078
2132,2023-06-14,台北市,萬華區,50-54,4905
2133,2023-06-14,台北市,萬華區,55-59,4557
2134,2023-03-21,台北市,萬華區,30-34,6376
2135,2023-03-20,台北市,萬華區,40-44,6944
2136,2023-03-20,台北市,萬華區,60-64,4254
2137,2023-03-19,台北市,萬華區,5-9,3599
2138,2023-03-19,台北市,萬華區,45-49,5673
2139,2023-03-19,台北市,萬華區,35-39,6455
2140,2023-03-19,台北市,萬華區,20-24,4829
2141,2023-03-19,台北市,萬華區,10-14,3186
2142,2023-03-18,台北市,萬華區,1,467
2143,2023-03-18,台北市,萬華區,65-69,3879
2144,2023-03-18,台北市,萬華區,3,555
2145,2023-03-17,台北市,萬華區,0,370
2146,2023-03-06,台北市,萬華區,4,580
2147,2023-03-02,台北市,萬華區,2,489
