UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1330,2023-08-07,屏東縣,九如鄉,30-34,573
1331,2023-03-22,屏東縣,九如鄉,20-24,553
1332,2023-03-20,屏東縣,九如鄉,50-54,455
1333,2023-03-19,屏東縣,九如鄉,35-39,599
1334,2023-03-19,屏東縣,九如鄉,10-14,396
1335,2023-03-18,屏東縣,九如鄉,25-29,620
1336,2023-03-18,屏東縣,九如鄉,15-19,441
1337,2023-03-18,屏東縣,九如鄉,40-44,613
1338,2023-03-17,屏東縣,九如鄉,55-59,459
1339,2023-03-17,屏東縣,九如鄉,60-64,413
1340,2023-03-16,屏東縣,九如鄉,65-69,343
1341,2023-03-15,屏東縣,九如鄉,5-9,444
1342,2023-03-13,屏東縣,九如鄉,70+,597
1343,2023-03-13,屏東縣,九如鄉,45-49,471
1344,2023-03-10,屏東縣,九如鄉,4,77
1345,2023-03-03,屏東縣,九如鄉,3,93
1346,2023-02-27,屏東縣,九如鄉,2,75
1347,2023-02-25,屏東縣,九如鄉,1,81
1348,2023-02-13,屏東縣,九如鄉,0,64
