UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3231,2023-06-14,台南市,永康區,15-19,6001
3232,2023-06-14,台南市,永康區,50-54,6146
3233,2023-05-08,台南市,永康區,1,1084
3234,2023-05-08,台南市,永康區,25-29,11813
3235,2023-03-21,台南市,永康區,55-59,5748
3236,2023-03-21,台南市,永康區,10-14,6006
3237,2023-03-20,台南市,永康區,30-34,11496
3238,2023-03-20,台南市,永康區,65-69,3925
3239,2023-03-20,台南市,永康區,70+,5383
3240,2023-03-20,台南市,永康區,20-24,10483
3241,2023-03-20,台南市,永康區,35-39,11462
3242,2023-03-20,台南市,永康區,40-44,11225
3243,2023-03-20,台南市,永康區,45-49,7951
3244,2023-03-19,台南市,永康區,60-64,5101
3245,2023-03-19,台南市,永康區,5-9,6846
3246,2023-03-19,台南市,永康區,0,691
3247,2023-03-19,台南市,永康區,2,977
3248,2023-03-19,台南市,永康區,3,1027
3249,2023-03-16,台南市,永康區,4,1134
