UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3725,2023-03-20,台南市,北門區,40-44,155
3726,2023-03-14,台南市,北門區,30-34,100
3727,2023-03-14,台南市,北門區,35-39,128
3728,2023-03-14,台南市,北門區,60-64,132
3729,2023-03-13,台南市,北門區,50-54,118
3730,2023-03-11,台南市,北門區,70+,199
3731,2023-03-11,台南市,北門區,3,19
3732,2023-03-10,台南市,北門區,25-29,135
3733,2023-03-10,台南市,北門區,55-59,137
3734,2023-03-08,台南市,北門區,65-69,105
3735,2023-03-07,台南市,北門區,5-9,73
3736,2023-03-02,台南市,北門區,15-19,131
3737,2023-02-28,台南市,北門區,45-49,123
3738,2023-02-28,台南市,北門區,20-24,110
3739,2023-02-13,台南市,北門區,0,15
3740,2023-01-30,台南市,北門區,1,14
3741,2023-01-28,台南市,北門區,10-14,80
3742,2023-01-23,台南市,北門區,4,15
3743,2023-01-03,台南市,北門區,2,18
