UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
271,2023-03-28,彰化縣,伸港鄉,1,23,0.14
855,2023-03-11,彰化縣,伸港鄉,1,22,0.29
950,2023-03-09,彰化縣,伸港鄉,1,21,0.14
2776,2023-02-06,彰化縣,伸港鄉,1,20,0.14
3855,2023-01-17,彰化縣,伸港鄉,1,19,0.29
4113,2023-01-12,彰化縣,伸港鄉,1,18,0.14
5484,2022-12-11,彰化縣,伸港鄉,1,17,0.14
6889,2022-11-10,彰化縣,伸港鄉,1,16,0.29
7117,2022-11-06,彰化縣,伸港鄉,1,15,0.14
9842,2022-09-26,彰化縣,伸港鄉,1,14,0.14
10511,2022-09-14,彰化縣,伸港鄉,1,13,0.29
10717,2022-09-10,彰化縣,伸港鄉,1,12,0.14
11900,2022-08-11,彰化縣,伸港鄉,1,11,0.14
13191,2022-07-17,彰化縣,伸港鄉,1,10,0.14
14074,2022-07-05,彰化縣,伸港鄉,1,9,0.29
14638,2022-06-29,彰化縣,伸港鄉,1,8,0.43
14841,2022-06-27,彰化縣,伸港鄉,2,7,0.43
15346,2022-06-22,彰化縣,伸港鄉,1,5,0.29
15940,2022-06-17,彰化縣,伸港鄉,1,4,0.29
16558,2022-06-12,彰化縣,伸港鄉,1,3,0.43
16807,2022-06-10,彰化縣,伸港鄉,1,2,0.29
16925,2022-06-09,彰化縣,伸港鄉,1,1,0.14
