UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
210,2023-04-01,台中市,新社區,1,23,0.14
412,2023-03-22,台中市,新社區,1,22,0.14
3145,2023-01-31,台中市,新社區,1,21,0.14
4818,2022-12-29,台中市,新社區,1,20,0.29
4947,2022-12-26,台中市,新社區,1,19,0.14
5656,2022-12-07,台中市,新社區,1,18,0.29
5758,2022-12-04,台中市,新社區,1,17,0.14
6067,2022-11-26,台中市,新社區,1,16,0.14
6944,2022-11-09,台中市,新社區,1,15,0.14
8255,2022-10-20,台中市,新社區,1,14,0.29
8668,2022-10-14,台中市,新社區,1,13,0.14
10716,2022-09-10,台中市,新社區,1,12,0.14
12236,2022-08-03,台中市,新社區,1,11,0.14
12721,2022-07-25,台中市,新社區,1,10,0.14
13129,2022-07-18,台中市,新社區,1,9,0.29
13267,2022-07-16,台中市,新社區,1,8,0.29
13623,2022-07-11,台中市,新社區,1,7,0.29
13992,2022-07-06,台中市,新社區,1,6,0.29
14175,2022-07-04,台中市,新社區,1,5,0.14
15235,2022-06-23,台中市,新社區,1,4,0.14
16442,2022-06-13,台中市,新社區,1,3,0.43
16557,2022-06-12,台中市,新社區,1,2,0.29
17055,2022-06-08,台中市,新社區,1,1,0.14
