UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3440,2023-05-08,台南市,東山區,40-44,273
3441,2023-03-20,台南市,東山區,60-64,317
3442,2023-03-20,台南市,東山區,70+,773
3443,2023-03-19,台南市,東山區,55-59,289
3444,2023-03-18,台南市,東山區,20-24,328
3445,2023-03-18,台南市,東山區,25-29,325
3446,2023-03-16,台南市,東山區,50-54,266
3447,2023-03-16,台南市,東山區,0,31
3448,2023-03-15,台南市,東山區,65-69,269
3449,2023-03-15,台南市,東山區,30-34,276
3450,2023-03-15,台南市,東山區,45-49,283
3451,2023-03-15,台南市,東山區,10-14,195
3452,2023-03-13,台南市,東山區,35-39,350
3453,2023-03-09,台南市,東山區,3,35
3454,2023-03-09,台南市,東山區,5-9,251
3455,2023-03-08,台南市,東山區,15-19,321
3456,2023-02-26,台南市,東山區,1,41
3457,2023-02-02,台南市,東山區,2,40
3458,2023-01-28,台南市,東山區,4,53
