UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1482,2023-06-14,屏東縣,萬丹鄉,70+,1509
1483,2023-06-14,屏東縣,萬丹鄉,45-49,1260
1484,2023-06-14,屏東縣,萬丹鄉,60-64,1029
1485,2023-05-10,屏東縣,萬丹鄉,35-39,1525
1486,2023-03-21,屏東縣,萬丹鄉,30-34,1464
1487,2023-03-21,屏東縣,萬丹鄉,5-9,1166
1488,2023-03-20,屏東縣,萬丹鄉,50-54,1138
1489,2023-03-20,屏東縣,萬丹鄉,20-24,1308
1490,2023-03-20,屏東縣,萬丹鄉,10-14,992
1491,2023-03-18,屏東縣,萬丹鄉,40-44,1582
1492,2023-03-18,屏東縣,萬丹鄉,15-19,1094
1493,2023-03-18,屏東縣,萬丹鄉,4,196
1494,2023-03-18,屏東縣,萬丹鄉,25-29,1536
1495,2023-03-17,屏東縣,萬丹鄉,55-59,1167
1496,2023-03-17,屏東縣,萬丹鄉,65-69,806
1497,2023-03-16,屏東縣,萬丹鄉,3,201
1498,2023-03-09,屏東縣,萬丹鄉,2,218
1499,2023-03-05,屏東縣,萬丹鄉,1,230
1500,2023-03-04,屏東縣,萬丹鄉,0,135
