UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
306,2023-03-26,雲林縣,麥寮鄉,1,29,0.14
2641,2023-02-08,雲林縣,麥寮鄉,1,28,0.29
2943,2023-02-03,雲林縣,麥寮鄉,1,27,0.29
3141,2023-01-31,雲林縣,麥寮鄉,1,26,0.14
3761,2023-01-19,雲林縣,麥寮鄉,1,25,0.14
5305,2022-12-16,雲林縣,麥寮鄉,1,24,0.14
6240,2022-11-22,雲林縣,麥寮鄉,1,23,0.29
6339,2022-11-20,雲林縣,麥寮鄉,1,22,0.14
7600,2022-10-29,雲林縣,麥寮鄉,1,21,0.14
8163,2022-10-21,雲林縣,麥寮鄉,1,20,0.14
10009,2022-09-23,雲林縣,麥寮鄉,1,19,0.14
12487,2022-07-29,雲林縣,麥寮鄉,1,18,0.14
14167,2022-07-04,雲林縣,麥寮鄉,1,17,0.29
14526,2022-06-30,雲林縣,麥寮鄉,1,16,0.14
15221,2022-06-23,雲林縣,麥寮鄉,1,15,1.14
15329,2022-06-22,雲林縣,麥寮鄉,1,14,1.14
15560,2022-06-20,雲林縣,麥寮鄉,2,13,1.14
15789,2022-06-18,雲林縣,麥寮鄉,2,11,1.00
15927,2022-06-17,雲林縣,麥寮鄉,2,9,0.71
16043,2022-06-16,雲林縣,麥寮鄉,1,7,0.57
16174,2022-06-15,雲林縣,麥寮鄉,1,6,0.43
16433,2022-06-13,雲林縣,麥寮鄉,1,5,0.43
16798,2022-06-10,雲林縣,麥寮鄉,1,4,0.29
17159,2022-06-07,雲林縣,麥寮鄉,1,3,0.14
18359,2022-05-28,雲林縣,麥寮鄉,1,2,0.29
18461,2022-05-27,雲林縣,麥寮鄉,1,1,0.14
