UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1140,2023-03-22,高雄市,橋頭區,3,187
1141,2023-03-21,高雄市,橋頭區,65-69,776
1142,2023-03-20,高雄市,橋頭區,40-44,1688
1143,2023-03-20,高雄市,橋頭區,35-39,1608
1144,2023-03-20,高雄市,橋頭區,10-14,765
1145,2023-03-20,高雄市,橋頭區,20-24,1103
1146,2023-03-20,高雄市,橋頭區,25-29,1543
1147,2023-03-20,高雄市,橋頭區,30-34,1676
1148,2023-03-19,高雄市,橋頭區,70+,1296
1149,2023-03-19,高雄市,橋頭區,5-9,956
1150,2023-03-19,高雄市,橋頭區,15-19,886
1151,2023-03-19,高雄市,橋頭區,60-64,946
1152,2023-03-19,高雄市,橋頭區,50-54,1019
1153,2023-03-18,高雄市,橋頭區,4,158
1154,2023-03-18,高雄市,橋頭區,55-59,1014
1155,2023-03-17,高雄市,橋頭區,45-49,1207
1156,2023-03-14,高雄市,橋頭區,1,185
1157,2023-03-13,高雄市,橋頭區,2,166
1158,2023-03-11,高雄市,橋頭區,0,125
