UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
112,2023-04-10,彰化縣,溪州鄉,1,21,0.14
4978,2022-12-25,彰化縣,溪州鄉,1,20,0.14
5619,2022-12-08,彰化縣,溪州鄉,1,19,0.14
6063,2022-11-26,彰化縣,溪州鄉,1,18,0.14
8252,2022-10-20,彰化縣,溪州鄉,1,17,0.14
8738,2022-10-13,彰化縣,溪州鄉,1,16,0.14
9547,2022-10-01,彰化縣,溪州鄉,1,15,0.14
10337,2022-09-17,彰化縣,溪州鄉,1,14,0.14
12185,2022-08-04,彰化縣,溪州鄉,1,13,0.14
12939,2022-07-21,彰化縣,溪州鄉,1,12,0.43
13189,2022-07-17,彰化縣,溪州鄉,1,11,0.29
13331,2022-07-15,彰化縣,溪州鄉,1,10,0.14
13986,2022-07-06,彰化縣,溪州鄉,1,9,0.14
14931,2022-06-26,彰化縣,溪州鄉,1,8,0.14
15799,2022-06-18,彰化縣,溪州鄉,1,7,0.57
15933,2022-06-17,彰化縣,溪州鄉,1,6,0.43
16183,2022-06-15,彰化縣,溪州鄉,1,5,0.29
16313,2022-06-14,彰化縣,溪州鄉,1,4,0.14
17171,2022-06-07,彰化縣,溪州鄉,1,3,0.43
17766,2022-06-02,彰化縣,溪州鄉,1,2,0.29
17894,2022-06-01,彰化縣,溪州鄉,1,1,0.14
