UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
191,2023-06-14,新北市,淡水區,55-59,5719
192,2023-06-14,新北市,淡水區,60-64,4692
193,2023-06-14,新北市,淡水區,70+,5848
194,2023-06-14,新北市,淡水區,50-54,6658
195,2023-06-14,新北市,淡水區,45-49,7854
196,2023-06-14,新北市,淡水區,40-44,9613
197,2023-06-14,新北市,淡水區,35-39,8565
198,2023-06-14,新北市,淡水區,30-34,8304
199,2023-06-14,新北市,淡水區,10-14,4598
200,2023-06-14,新北市,淡水區,65-69,3897
201,2023-03-21,新北市,淡水區,25-29,9205
202,2023-03-20,新北市,淡水區,20-24,9488
203,2023-03-20,新北市,淡水區,5-9,5046
204,2023-03-19,新北市,淡水區,15-19,5529
205,2023-03-18,新北市,淡水區,1,820
206,2023-03-18,新北市,淡水區,3,750
207,2023-03-16,新北市,淡水區,0,523
208,2023-03-15,新北市,淡水區,2,788
209,2023-03-14,新北市,淡水區,4,941
