UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1007,2023-06-14,高雄市,岡山區,40-44,3833
1008,2023-06-14,高雄市,岡山區,30-34,3748
1009,2023-03-20,高雄市,岡山區,20-24,2990
1010,2023-03-20,高雄市,岡山區,25-29,3990
1011,2023-03-20,高雄市,岡山區,10-14,2206
1012,2023-03-20,高雄市,岡山區,5-9,2349
1013,2023-03-20,高雄市,岡山區,60-64,2191
1014,2023-03-19,高雄市,岡山區,35-39,3754
1015,2023-03-19,高雄市,岡山區,45-49,3002
1016,2023-03-19,高雄市,岡山區,15-19,2333
1017,2023-03-19,高雄市,岡山區,70+,2867
1018,2023-03-19,高雄市,岡山區,50-54,2642
1019,2023-03-18,高雄市,岡山區,0,287
1020,2023-03-18,高雄市,岡山區,4,398
1021,2023-03-18,高雄市,岡山區,55-59,2416
1022,2023-03-17,高雄市,岡山區,65-69,1836
1023,2023-03-16,高雄市,岡山區,3,329
1024,2023-03-15,高雄市,岡山區,1,316
1025,2023-03-13,高雄市,岡山區,2,339
