UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
6744,2023-03-21,嘉義縣,朴子市,15-19,899
6745,2023-03-20,嘉義縣,朴子市,35-39,1074
6746,2023-03-20,嘉義縣,朴子市,30-34,998
6747,2023-03-19,嘉義縣,朴子市,25-29,1061
6748,2023-03-19,嘉義縣,朴子市,55-59,733
6749,2023-03-19,嘉義縣,朴子市,0,98
6750,2023-03-19,嘉義縣,朴子市,5-9,916
6751,2023-03-19,嘉義縣,朴子市,65-69,579
6752,2023-03-18,嘉義縣,朴子市,70+,1413
6753,2023-03-18,嘉義縣,朴子市,20-24,948
6754,2023-03-18,嘉義縣,朴子市,50-54,871
6755,2023-03-18,嘉義縣,朴子市,10-14,819
6756,2023-03-18,嘉義縣,朴子市,3,137
6757,2023-03-17,嘉義縣,朴子市,40-44,1152
6758,2023-03-16,嘉義縣,朴子市,60-64,664
6759,2023-03-16,嘉義縣,朴子市,2,136
6760,2023-03-13,嘉義縣,朴子市,45-49,997
6761,2023-02-24,嘉義縣,朴子市,4,147
6762,2023-02-14,嘉義縣,朴子市,1,125
