UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4428,2023-06-14,台中市,大里區,50-54,5097
4429,2023-03-21,台中市,大里區,40-44,8733
4430,2023-03-21,台中市,大里區,65-69,3725
4431,2023-03-21,台中市,大里區,60-64,4799
4432,2023-03-20,台中市,大里區,10-14,5571
4433,2023-03-20,台中市,大里區,20-24,7320
4434,2023-03-20,台中市,大里區,25-29,8283
4435,2023-03-20,台中市,大里區,30-34,8437
4436,2023-03-20,台中市,大里區,5-9,6303
4437,2023-03-20,台中市,大里區,35-39,8573
4438,2023-03-19,台中市,大里區,45-49,6507
4439,2023-03-19,台中市,大里區,15-19,5883
4440,2023-03-19,台中市,大里區,70+,5207
4441,2023-03-19,台中市,大里區,0,581
4442,2023-03-19,台中市,大里區,4,984
4443,2023-03-19,台中市,大里區,55-59,4926
4444,2023-03-18,台中市,大里區,1,891
4445,2023-03-18,台中市,大里區,2,908
4446,2023-03-16,台中市,大里區,3,974
