UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
170,2023-04-04,高雄市,茄萣區,1,15,0.14
1691,2023-02-23,高雄市,茄萣區,1,14,0.14
2483,2023-02-10,高雄市,茄萣區,1,13,0.14
7723,2022-10-27,高雄市,茄萣區,1,12,0.14
10804,2022-09-08,高雄市,茄萣區,1,11,0.14
11636,2022-08-18,高雄市,茄萣區,1,10,0.14
12094,2022-08-06,高雄市,茄萣區,1,9,0.14
12867,2022-07-22,高雄市,茄萣區,1,8,0.14
13518,2022-07-12,高雄市,茄萣區,1,7,0.14
14130,2022-07-04,高雄市,茄萣區,1,6,0.14
15884,2022-06-17,高雄市,茄萣區,1,5,0.14
16877,2022-06-09,高雄市,茄萣區,1,4,0.29
17264,2022-06-06,高雄市,茄萣區,1,3,0.14
19075,2022-05-20,高雄市,茄萣區,1,2,0.29
19456,2022-05-14,高雄市,茄萣區,1,1,0.14
