UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
5796,2023-03-19,彰化縣,福興鄉,50-54,978
5797,2023-03-19,彰化縣,福興鄉,45-49,1144
5798,2023-03-19,彰化縣,福興鄉,65-69,903
5799,2023-03-19,彰化縣,福興鄉,20-24,1222
5800,2023-03-19,彰化縣,福興鄉,35-39,1660
5801,2023-03-19,彰化縣,福興鄉,70+,1633
5802,2023-03-18,彰化縣,福興鄉,55-59,1095
5803,2023-03-18,彰化縣,福興鄉,40-44,1630
5804,2023-03-18,彰化縣,福興鄉,25-29,1523
5805,2023-03-18,彰化縣,福興鄉,30-34,1528
5806,2023-03-18,彰化縣,福興鄉,10-14,1068
5807,2023-03-18,彰化縣,福興鄉,15-19,1183
5808,2023-03-16,彰化縣,福興鄉,5-9,1126
5809,2023-03-14,彰化縣,福興鄉,0,151
5810,2023-03-14,彰化縣,福興鄉,1,183
5811,2023-03-11,彰化縣,福興鄉,2,193
5812,2023-03-10,彰化縣,福興鄉,3,175
5813,2023-03-10,彰化縣,福興鄉,60-64,1017
5814,2023-02-22,彰化縣,福興鄉,4,191
