UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
93,2023-04-12,新竹縣,新豐鄉,1,38,0.14
169,2023-04-04,新竹縣,新豐鄉,1,37,0.14
546,2023-03-18,新竹縣,新豐鄉,1,36,0.14
845,2023-03-11,新竹縣,新豐鄉,2,35,0.43
1077,2023-03-06,新竹縣,新豐鄉,1,33,0.14
1760,2023-02-22,新竹縣,新豐鄉,1,32,0.29
2096,2023-02-16,新竹縣,新豐鄉,1,31,0.14
2548,2023-02-09,新竹縣,新豐鄉,1,30,0.14
3840,2023-01-17,新竹縣,新豐鄉,1,29,0.29
4012,2023-01-14,新竹縣,新豐鄉,1,28,0.14
5224,2022-12-18,新竹縣,新豐鄉,1,27,0.14
5512,2022-12-10,新竹縣,新豐鄉,1,26,0.29
5600,2022-12-08,新竹縣,新豐鄉,1,25,0.14
6051,2022-11-26,新竹縣,新豐鄉,1,24,0.14
7522,2022-10-30,新竹縣,新豐鄉,1,23,0.14
8291,2022-10-19,新竹縣,新豐鄉,1,22,0.43
8440,2022-10-17,新竹縣,新豐鄉,1,21,0.29
8646,2022-10-14,新竹縣,新豐鄉,1,20,0.14
9177,2022-10-06,新竹縣,新豐鄉,1,19,0.29
9529,2022-10-01,新竹縣,新豐鄉,1,18,0.29
9762,2022-09-27,新竹縣,新豐鄉,1,17,0.14
11093,2022-09-01,新竹縣,新豐鄉,1,16,0.14
11634,2022-08-18,新竹縣,新豐鄉,1,15,0.29
11701,2022-08-16,新竹縣,新豐鄉,1,14,0.29
11925,2022-08-10,新竹縣,新豐鄉,1,13,0.29
12092,2022-08-06,新竹縣,新豐鄉,1,12,0.14
14308,2022-07-02,新竹縣,新豐鄉,1,11,0.14
15303,2022-06-22,新竹縣,新豐鄉,1,10,0.43
15528,2022-06-20,新竹縣,新豐鄉,1,9,0.29
16014,2022-06-16,新竹縣,新豐鄉,1,8,0.14
17130,2022-06-07,新竹縣,新豐鄉,1,7,0.29
17848,2022-06-01,新竹縣,新豐鄉,1,6,0.29
18432,2022-05-27,新竹縣,新豐鄉,1,5,0.29
18905,2022-05-22,新竹縣,新豐鄉,1,4,0.29
19279,2022-05-17,新竹縣,新豐鄉,1,3,0.43
19502,2022-05-13,新竹縣,新豐鄉,2,2,0.29
